time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1975-10-23T20:55:31.450Z,20.7826667,-157.8518333,4.52,3.84,ml,15,217,,0.15,hv,hv19754663,2020-03-31T18:42:36.290Z,"57 km SSW of East Honolulu, Hawaii",earthquake,1.87,2.28,0.18,3,reviewed,hv,hv
1975-10-27T09:37:40.520Z,19.3196667,-155.4721667,9.425,3.31,ml,27,50,,0.08,hv,hv19754690,2020-03-31T18:42:40.270Z,"12 km N of P?hala, Hawaii",earthquake,0.52,0.86,0.06,3,reviewed,hv,hv
1975-10-28T05:23:38.300Z,18.9266667,-155.2846667,12.456,3.12,ml,29,245,,0.09,hv,hv19754699,2020-03-31T18:42:41.600Z,"34 km ESE of Naalehu, Hawaii",earthquake,2,1.06,0.15,2,reviewed,hv,hv
1975-10-28T05:35:53.080Z,19.3076667,-155.2213333,9.814,3.82,ml,32,84,,0.08,hv,hv19754700,2020-03-31T18:42:41.750Z,"Island of Hawaii, Hawaii",earthquake,0.63,0.44,0.05,5,reviewed,hv,hv
1975-10-31T14:50:53.900Z,19.1935,-155.6423333,8.741,3.78,ml,36,102,,0.12,hv,hv19754743,2020-03-31T18:42:48.210Z,"13 km NNW of Wai‘?hinu, Hawaii",earthquake,0.53,0.8,0.04,4,reviewed,hv,hv
1975-11-01T20:22:04.220Z,18.9268333,-155.2903333,15.666,3.11,ml,32,245,,0.07,hv,hv19754751,2020-03-31T19:33:31.350Z,"34 km ESE of Naalehu, Hawaii",earthquake,1.75,11.65,,1,reviewed,hv,hv
1975-11-06T12:05:28.350Z,19.339,-155.3113333,30.938,4.55,ml,39,50,,0.1,hv,hv19754797,2020-03-31T19:33:38.270Z,"14 km SW of Volcano, Hawaii",earthquake,0.57,1.03,0.36,3,reviewed,hv,hv
1975-11-06T13:21:18.610Z,19.3298333,-155.3091667,31.658,4.24,ml,38,56,,0.09,hv,hv19754803,2020-03-31T19:33:39.200Z,"14 km SSW of Volcano, Hawaii",earthquake,0.57,1.12,0.14,3,reviewed,hv,hv
1975-11-06T14:02:56.400Z,19.3308333,-155.31,30.528,3.8,ml,36,55,,0.09,hv,hv19754805,2020-03-31T19:33:39.530Z,"14 km SSW of Volcano, Hawaii",earthquake,0.59,1.02,0.16,5,reviewed,hv,hv
1975-11-08T05:12:14.570Z,19.3661667,-155.2783333,27.61,3.24,ml,36,45,,0.1,hv,hv19754824,2020-03-31T19:33:42.490Z,"9 km SSW of Volcano, Hawaii",earthquake,0.58,0.81,0.4,3,reviewed,hv,hv
1975-11-08T19:59:38.580Z,19.2936667,-155.8636667,12.29,3.4,ml,33,156,,0.06,hv,hv19754830,2020-03-31T19:33:43.700Z,"18 km S of Honaunau-Napoopoo, Hawaii",earthquake,0.98,0.5,0.04,4,reviewed,hv,hv
1975-11-10T11:26:29.990Z,19.349,-155.0193333,9.306,4.53,ml,35,189,,0.08,hv,hv19754847,2020-03-31T19:33:46.830Z,"17 km SW of Leilani Estates, Hawaii",earthquake,0.82,0.47,0.04,3,reviewed,hv,hv
1975-11-11T16:09:12.410Z,19.3515,-155.2556667,9.122,3.29,ml,33,65,,0.07,hv,hv19754858,2020-03-31T19:33:48.510Z,"10 km SSW of Volcano, Hawaii",earthquake,0.4,0.42,0.04,2,reviewed,hv,hv
1975-11-14T09:02:04.950Z,19.3476667,-155.0438333,9.551,3.76,ml,35,184,,0.1,hv,hv19754883,2020-03-31T19:34:49.980Z,"16 km SE of Fern Forest, Hawaii",earthquake,0.9,0.48,0.1,5,reviewed,hv,hv
1975-11-14T11:23:25.810Z,19.34,-155.3401667,32.775,3.78,ml,32,69,,0.1,hv,hv19754885,2020-03-31T19:34:50.290Z,"Island of Hawaii, Hawaii",earthquake,0.6,1.39,0.19,5,reviewed,hv,hv
1975-11-14T11:51:45.800Z,18.9963333,-155.491,38.513,3.17,ml,31,213,,0.08,hv,hv19754886,2020-03-31T19:34:50.450Z,"12 km SE of Naalehu, Hawaii",earthquake,1.02,1.77,0.02,2,reviewed,hv,hv
1975-11-15T22:55:21.430Z,19.3086667,-155.2225,9.985,4.46,ml,35,81,,0.09,hv,hv19754898,2020-03-31T19:34:52.190Z,"14 km S of Volcano, Hawaii",earthquake,0.42,0.37,0.09,5,reviewed,hv,hv
1975-11-18T23:10:02.150Z,19.364,-155.0546667,9.181,3.21,ml,33,112,,0.08,hv,hv19754944,2020-03-31T19:34:59.140Z,"14 km SE of Fern Forest, Hawaii",earthquake,0.63,0.41,0.04,2,reviewed,hv,hv
1975-11-23T11:49:14.380Z,19.4238333,-155.2723333,15.168,3.35,ml,31,47,,0.1,hv,hv19754976,2020-03-31T19:35:04.160Z,"4 km WSW of Volcano, Hawaii",earthquake,0.51,0.36,0.08,1,reviewed,hv,hv
1975-11-27T12:21:15.380Z,18.9955,-155.2661667,13.448,3.12,ml,32,232,,0.11,hv,hv19754998,2020-03-31T19:36:04.790Z,"32 km SE of P?hala, Hawaii",earthquake,1.72,0.79,,1,reviewed,hv,hv
1975-11-27T17:39:37.050Z,19.9283333,-156.3425,17.633,3.07,ml,18,315,,0.08,hv,hv19755000,2020-03-31T19:36:05.100Z,"43 km WNW of Kalaoa, Hawaii",earthquake,6.82,9.91,,2,reviewed,hv,hv
1975-11-28T02:15:41.220Z,19.5713333,-155.9583333,8.459,3.54,ml,32,241,,0.12,hv,hv19755002,2020-03-31T19:36:05.400Z,"0 km E of Kahaluu-Keauhou, Hawaii",earthquake,1.71,0.58,0.03,1,reviewed,hv,hv
1975-11-29T13:35:40.680Z,19.3565,-155.0368333,9.241,5.7,ms,32,149,,0.08,hv,hv19755013,2022-04-27T17:29:02.960Z,"15 km SE of Fern Forest, Hawaii",earthquake,0.78,0.43,,3,reviewed,hv,hv
1975-11-29T14:13:53.090Z,19.3256667,-155.0526667,8.207,3.22,md,27,175,,0.11,hv,hv19755020,2020-03-31T19:36:08.110Z,"17 km SSE of Fern Forest, Hawaii",earthquake,0.99,0.69,0.14,2,reviewed,hv,hv
1975-11-29T14:47:40.100Z,19.333,-155.0015,8.636,7.7,mw,31,205,,0.09,hv,hv19755025,2022-04-27T17:29:04.164Z,"17 km SSW of Leilani Estates, Hawaii",earthquake,1.03,0.51,,0,reviewed,hv,hv
1975-11-29T18:34:56.090Z,19.3666667,-155.0918333,-0.419,3.84,ml,14,188,,0.2,hv,hv19755026,2020-03-31T19:36:09.090Z,"11 km SSE of Fern Forest, Hawaii",earthquake,1.4,4.35,,2,reviewed,hv,hv
1975-11-29T18:42:12.980Z,19.3343333,-155.0773333,4.657,4.46,ml,13,126,,0.09,hv,hv19755028,2020-03-31T19:36:09.380Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.74,1.21,0.06,2,reviewed,hv,hv
1975-11-29T18:44:00.050Z,19.1315,-155.2518333,7.578,4.01,md,12,205,,0.21,hv,hv19755029,2020-03-31T19:36:09.540Z,"25 km ESE of P?hala, Hawaii",earthquake,2.14,2.62,0.14,3,reviewed,hv,hv
1975-11-29T18:55:57.980Z,19.3208333,-155.343,1.039,3.08,md,7,116,,0.1,hv,hv19755030,2020-03-31T19:36:09.730Z,"17 km SW of Volcano, Hawaii",earthquake,0.69,1.18,0.26,2,reviewed,hv,hv
1975-11-29T19:13:20.690Z,19.3221667,-155.2775,2.82,3.8,ml,11,99,,0.14,hv,hv19755035,2020-03-31T19:36:10.520Z,"14 km SSW of Volcano, Hawaii",earthquake,0.69,0.99,,3,reviewed,hv,hv
1975-11-29T19:18:05.830Z,19.3928333,-155.0491667,3.675,3.04,ml,13,182,,0.16,hv,hv19755036,2020-03-31T19:36:10.660Z,"12 km SE of Fern Forest, Hawaii",earthquake,1.23,10.07,,1,reviewed,hv,hv
1975-11-29T19:21:46.270Z,19.3325,-155.3555,-0.854,3.28,md,15,105,,0.28,hv,hv19755037,2020-03-31T19:36:10.810Z,"17 km SW of Volcano, Hawaii",earthquake,0.86,2.52,0.03,3,reviewed,hv,hv
1975-11-29T19:26:02.230Z,19.3718333,-154.9986667,16.073,3.63,ml,4,251,,0.1,hv,hv19755038,2020-03-31T19:36:10.960Z,"13 km SW of Leilani Estates, Hawaii",earthquake,11.87,7.55,,1,reviewed,hv,hv
1975-11-29T19:35:24.470Z,19.3375,-154.9225,1.501,3.65,ml,7,304,,0.17,hv,hv19755039,2020-03-31T19:36:11.100Z,"14 km S of Leilani Estates, Hawaii",earthquake,8.58,14.16,,1,reviewed,hv,hv
1975-11-29T19:38:59.150Z,19.3306667,-155.3466667,0.906,3.32,ml,11,105,,0.09,hv,hv19755041,2020-03-31T19:36:11.720Z,"17 km SW of Volcano, Hawaii",earthquake,0.47,1.04,,1,reviewed,hv,hv
1975-11-29T19:51:10.280Z,19.3353333,-155.1476667,10.654,3.92,ml,20,175,,0.1,hv,hv19755042,2020-03-31T19:36:11.920Z,"14 km S of Fern Forest, Hawaii",earthquake,0.98,0.54,0.09,2,reviewed,hv,hv
1975-11-29T19:56:04.860Z,19.2363333,-155.3698333,2.939,3.36,ml,19,155,,0.12,hv,hv19755044,2020-03-31T19:36:12.400Z,"12 km ENE of P?hala, Hawaii",earthquake,0.72,12.25,,1,reviewed,hv,hv
1975-11-29T19:58:27.830Z,19.3353333,-155.1343333,4.507,3.1,ml,20,80,,0.1,hv,hv19755045,2020-03-31T19:36:12.560Z,"14 km S of Fern Forest, Hawaii",earthquake,0.62,1,,1,reviewed,hv,hv
1975-11-29T20:00:45.550Z,19.3856667,-155.042,5.891,3.85,ml,17,192,,0.17,hv,hv19755046,2020-03-31T19:36:12.710Z,"13 km SE of Fern Forest, Hawaii",earthquake,1.05,1.28,,2,reviewed,hv,hv
1975-11-29T20:03:44.510Z,19.3176667,-155.344,1.296,3.11,md,11,123,,0.12,hv,hv19755047,2020-03-31T19:36:12.870Z,"18 km SW of Volcano, Hawaii",earthquake,0.59,1.19,0.13,2,reviewed,hv,hv
1975-11-29T20:07:51.680Z,19.4013333,-155.0363333,3.661,3.79,md,11,200,,0.19,hv,hv19755048,2020-03-31T19:36:13.050Z,"12 km SE of Eden Roc, Hawaii",earthquake,1.27,14.89,,1,reviewed,hv,hv
1975-11-29T20:10:12.480Z,19.3481667,-154.8375,7.994,3.14,ml,6,311,,0.06,hv,hv19755049,2020-03-31T19:36:13.210Z,"15 km SSE of Leilani Estates, Hawaii",earthquake,12.67,2.09,,1,reviewed,hv,hv
1975-11-29T20:13:23.830Z,19.2876667,-155.3208333,10.286,3.61,ml,17,133,,0.16,hv,hv19755050,2020-03-31T19:36:13.350Z,"19 km ENE of P?hala, Hawaii",earthquake,0.93,1.32,,1,reviewed,hv,hv
1975-11-29T20:16:52.250Z,19.3546667,-155.121,-0.029,3.21,md,7,88,,0.09,hv,hv19755053,2020-03-31T19:36:13.960Z,"12 km S of Fern Forest, Hawaii",earthquake,1.73,12.69,,1,reviewed,hv,hv
1975-11-29T20:19:05.290Z,19.3548333,-155.2501667,9.522,3.79,ml,21,66,,0.1,hv,hv19755055,2020-03-31T19:36:14.280Z,"9 km S of Volcano, Hawaii",earthquake,0.59,0.42,,3,reviewed,hv,hv
1975-11-29T20:35:23.730Z,19.3625,-154.9961667,50.739,3.29,ml,14,194,,0.15,hv,hv19755057,2020-03-31T19:36:14.570Z,"14 km SW of Leilani Estates, Hawaii",earthquake,4.69,12.13,,1,reviewed,hv,hv
1975-11-29T20:45:01.050Z,19.3256667,-155.3461667,1.206,3.62,ml,12,111,,0.05,hv,hv19755060,2020-03-31T19:36:14.990Z,"17 km SW of Volcano, Hawaii",earthquake,0.47,0.97,,1,reviewed,hv,hv
1975-11-29T21:01:09.320Z,19.3181667,-155.1138333,6.227,3.55,ml,18,125,,0.11,hv,hv19755062,2020-03-31T19:36:15.270Z,"16 km S of Fern Forest, Hawaii",earthquake,0.82,2.14,,3,reviewed,hv,hv
1975-11-29T21:38:17.210Z,19.431,-155.4468333,23.972,3.38,ml,22,54,,0.11,hv,hv19755070,2020-03-31T19:36:16.440Z,"22 km W of Volcano, Hawaii",earthquake,0.74,1.89,,3,reviewed,hv,hv
1975-11-29T21:51:38.800Z,19.3436667,-154.9886667,-0.013,3.34,ml,10,270,,0.26,hv,hv19755073,2020-03-31T19:36:16.840Z,"15 km SSW of Leilani Estates, Hawaii",earthquake,6.1,9.73,,1,reviewed,hv,hv
1975-11-29T22:05:52.960Z,19.392,-154.9971667,14.836,3.21,ml,8,180,,0.11,hv,hv19755076,2020-03-31T19:36:17.260Z,"11 km SW of Leilani Estates, Hawaii",earthquake,1.68,3.2,,1,reviewed,hv,hv
1975-11-29T22:22:27.660Z,19.2598333,-155.3613333,8.524,3.5,ml,24,146,,0.11,hv,hv19755080,2020-03-31T19:36:17.790Z,"13 km ENE of P?hala, Hawaii",earthquake,0.85,1.03,,2,reviewed,hv,hv
1975-11-29T22:24:27.030Z,19.2611667,-155.357,6.924,3.5,ml,23,187,,0.1,hv,hv19755081,2020-03-31T19:36:17.940Z,"14 km ENE of P?hala, Hawaii",earthquake,0.93,1.06,,3,reviewed,hv,hv
1975-11-29T22:28:12.860Z,19.3268333,-155.3353333,1.418,3.43,ml,17,83,,0.12,hv,hv19755083,2020-03-31T19:36:18.230Z,"16 km SW of Volcano, Hawaii",earthquake,0.54,1.68,,1,reviewed,hv,hv
1975-11-29T22:40:54.130Z,19.3788333,-155.0213333,9.623,3.52,ml,8,221,,0.13,hv,hv19755084,2020-03-31T19:36:18.390Z,"14 km SW of Leilani Estates, Hawaii",earthquake,2.06,1.14,,1,reviewed,hv,hv
1975-11-29T22:43:28.910Z,19.0586667,-154.864,6.567,3.06,ml,6,306,,0.05,hv,hv19755085,2020-03-31T19:36:18.530Z,"45 km S of Leilani Estates, Hawaii",earthquake,9.63,11.86,,1,reviewed,hv,hv
1975-11-29T23:29:23.430Z,19.0806667,-155.2085,12.832,3.88,ml,17,220,,0.09,hv,hv19755090,2020-03-31T19:36:19.230Z,"31 km ESE of P?hala, Hawaii",earthquake,1.62,0.61,,1,reviewed,hv,hv
1975-11-29T23:45:29.700Z,19.3598333,-154.9905,5.429,3.06,ml,9,201,,0.07,hv,hv19755093,2020-03-31T19:36:19.660Z,"14 km SSW of Leilani Estates, Hawaii",earthquake,1.38,0.97,,1,reviewed,hv,hv
1975-11-29T23:49:48.720Z,19.3305,-155.0763333,-0.063,3.25,ml,16,158,,0.21,hv,hv19755095,2020-03-31T19:36:19.940Z,"16 km SSE of Fern Forest, Hawaii",earthquake,1.05,0.79,,0,reviewed,hv,hv
1975-11-30T00:12:58.700Z,19.3926667,-154.9585,7.729,3.46,ml,18,195,,0.22,hv,hv19755096,2020-03-31T19:36:20.080Z,"9 km SSW of Leilani Estates, Hawaii",earthquake,2.24,1.15,,1,reviewed,hv,hv
1975-11-30T00:14:33.660Z,19.3333333,-155.2593333,5.702,3.5,ml,15,140,,0.09,hv,hv19755097,2020-03-31T19:36:20.220Z,"12 km SSW of Volcano, Hawaii",earthquake,0.77,0.96,,2,reviewed,hv,hv
1975-11-30T00:42:45.130Z,19.3678333,-155.0023333,8.798,4.41,ml,11,267,,0.13,hv,hv19755099,2020-03-31T19:36:20.500Z,"14 km SW of Leilani Estates, Hawaii",earthquake,3.96,1.38,0.06,3,reviewed,hv,hv
1975-11-30T00:52:21.990Z,19.3133333,-155.195,0.493,3.11,ml,16,162,,0.1,hv,hv19755100,2020-03-31T19:36:20.630Z,"14 km SSE of Volcano, Hawaii",earthquake,0.66,1.54,,1,reviewed,hv,hv
1975-11-30T01:17:03.640Z,19.363,-155.0481667,5.353,3.55,ml,7,173,,0.06,hv,hv19755105,2020-03-31T19:36:21.330Z,"14 km SE of Fern Forest, Hawaii",earthquake,1.24,2.24,,3,reviewed,hv,hv
1975-11-30T01:26:45.730Z,19.3311667,-155.067,7.777,3.32,ml,20,137,,0.09,hv,hv19755106,2020-03-31T19:36:21.470Z,"16 km SSE of Fern Forest, Hawaii",earthquake,0.86,0.73,,1,reviewed,hv,hv
1975-11-30T01:50:21.090Z,19.2138333,-155.2168333,6.033,3.01,ml,16,221,,0.11,hv,hv19755111,2020-03-31T19:36:22.170Z,"25 km S of Volcano, Hawaii",earthquake,1.83,1.28,,1,reviewed,hv,hv
1975-11-30T02:11:50.100Z,19.3815,-155.0036667,5.956,3.05,ml,11,221,,0.11,hv,hv19755117,2020-03-31T19:36:47.930Z,"13 km SW of Leilani Estates, Hawaii",earthquake,1.73,0.92,,1,reviewed,hv,hv
1975-11-30T02:27:07.270Z,19.354,-155.0016667,3.1,4.12,ml,11,200,,0.17,hv,hv19755122,2020-03-31T19:36:48.700Z,"15 km SW of Leilani Estates, Hawaii",earthquake,2.14,17.6,0.07,2,reviewed,hv,hv
1975-11-30T02:29:29.420Z,19.4115,-155.3988333,8.758,3.76,ml,20,80,,0.11,hv,hv19755123,2020-03-31T19:36:48.860Z,"17 km WSW of Volcano, Hawaii",earthquake,0.54,0.65,,1,reviewed,hv,hv
1975-11-30T02:45:58.110Z,19.394,-155.0498333,4.151,3.37,ml,16,115,,0.24,hv,hv19755124,2020-03-31T19:36:49.010Z,"11 km SE of Fern Forest, Hawaii",earthquake,1.01,13.31,,1,reviewed,hv,hv
1975-11-30T03:24:35.720Z,19.3308333,-155.0998333,7.312,3.88,md,11,120,,0.04,hv,hv19755133,2020-03-31T19:36:50.290Z,"15 km SSE of Fern Forest, Hawaii",earthquake,0.93,1.49,,1,reviewed,hv,hv
1975-11-30T03:33:00.890Z,19.3136667,-155.0905,8.117,3.56,ml,16,163,,0.1,hv,hv19755136,2020-03-31T19:36:50.720Z,"17 km SSE of Fern Forest, Hawaii",earthquake,0.99,0.64,,3,reviewed,hv,hv
1975-11-30T03:39:22.470Z,19.3913333,-154.9891667,5.886,3.56,ml,20,174,,0.13,hv,hv19755137,2020-03-31T19:36:50.870Z,"11 km SW of Leilani Estates, Hawaii",earthquake,0.88,0.77,,2,reviewed,hv,hv
1975-11-30T03:45:18.180Z,19.3876667,-154.968,6.666,4.17,ml,18,192,,0.15,hv,hv19755138,2020-03-31T19:36:51.060Z,"10 km SSW of Leilani Estates, Hawaii",earthquake,1.58,0.99,0.1,3,reviewed,hv,hv
1975-11-30T04:09:01.110Z,19.2765,-155.334,9.684,4.07,md,22,140,,0.12,hv,hv19755141,2020-03-31T19:36:51.640Z,"17 km ENE of P?hala, Hawaii",earthquake,0.76,0.82,0.07,2,reviewed,hv,hv
1975-11-30T04:23:37.260Z,19.2265,-154.9466667,10.6,4.51,md,23,260,,0.13,hv,hv19755142,2020-03-31T19:36:51.830Z,"27 km S of Leilani Estates, Hawaii",earthquake,2.79,0.61,0.16,2,reviewed,hv,hv
1975-11-30T04:37:50.740Z,19.3791667,-154.9773333,7.446,3.87,ml,24,193,,0.12,hv,hv19755145,2020-03-31T19:36:52.360Z,"11 km SSW of Leilani Estates, Hawaii",earthquake,1.15,0.71,,2,reviewed,hv,hv
1975-11-30T04:50:41.220Z,19.235,-155.3525,10.354,3,ml,20,204,,0.13,hv,hv19755148,2020-03-31T19:36:52.890Z,"13 km ENE of P?hala, Hawaii",earthquake,1.42,0.86,,1,reviewed,hv,hv
1975-11-30T04:52:55.560Z,19.3683333,-154.9508333,6.519,4.13,ml,9,271,,0.05,hv,hv19755149,2020-03-31T19:36:53.070Z,"11 km SSW of Leilani Estates, Hawaii",earthquake,5.08,1.41,0.07,2,reviewed,hv,hv
1975-11-30T04:56:38.150Z,19.358,-154.8598333,1.858,3.93,ml,26,256,,0.16,hv,hv19755150,2020-03-31T19:36:53.280Z,"13 km SSE of Leilani Estates, Hawaii",earthquake,1.78,1.85,,2,reviewed,hv,hv
1975-11-30T05:05:20.100Z,19.3528333,-155.148,7.988,3.05,ml,22,102,,0.11,hv,hv19755151,2020-03-31T19:36:53.530Z,"12 km S of Fern Forest, Hawaii",earthquake,0.65,0.79,,1,reviewed,hv,hv
1975-11-30T05:07:01.390Z,19.4696667,-155.404,29.422,3.38,ml,22,75,,0.12,hv,hv19755152,2020-03-31T19:36:53.770Z,"18 km W of Volcano, Hawaii",earthquake,1,2.5,,1,reviewed,hv,hv
1975-11-30T05:10:28.280Z,19.114,-155.2141667,9.105,3.69,ml,27,228,,0.11,hv,hv19755153,2020-03-31T19:36:53.970Z,"29 km ESE of P?hala, Hawaii",earthquake,1.43,0.95,,1,reviewed,hv,hv
1975-11-30T05:35:30.820Z,19.2176667,-155.3753333,-0.138,3.48,ml,22,159,,0.13,hv,hv19755159,2020-03-31T19:36:55.080Z,"10 km E of P?hala, Hawaii",earthquake,0.69,2.88,,1,reviewed,hv,hv
1975-11-30T06:01:56.600Z,19.3875,-154.9948333,7.976,3.31,md,16,172,,0.18,hv,hv19755166,2020-03-31T19:36:56.090Z,"12 km SW of Leilani Estates, Hawaii",earthquake,1.22,1.02,0.01,5,reviewed,hv,hv
1975-11-30T06:15:27.450Z,19.4166667,-155.37,10.482,4.59,ml,22,79,,0.1,hv,hv19755171,2020-03-31T19:36:56.790Z,"14 km WSW of Volcano, Hawaii",earthquake,0.49,0.67,0.07,2,reviewed,hv,hv
1975-11-30T06:40:52.960Z,19.2905,-155.0775,0.474,3.3,ml,24,222,,0.17,hv,hv19755173,2020-03-31T19:36:57.090Z,"20 km SSE of Fern Forest, Hawaii",earthquake,1.73,1.5,,1,reviewed,hv,hv
1975-11-30T07:08:04.870Z,19.3286667,-155.3143333,9.168,3.12,ml,28,65,,0.14,hv,hv19755184,2020-03-31T19:36:58.640Z,"15 km SSW of Volcano, Hawaii",earthquake,0.57,0.61,,1,reviewed,hv,hv
1975-11-30T07:09:03.670Z,19.2708333,-155.3615,6.902,3.14,ml,22,146,,0.13,hv,hv19755185,2020-03-31T19:36:58.790Z,"14 km ENE of P?hala, Hawaii",earthquake,0.76,1.06,,1,reviewed,hv,hv
1975-11-30T07:54:33.980Z,19.3701667,-155.0941667,6.901,3.03,ml,26,118,,0.09,hv,hv19755191,2020-03-31T19:36:59.650Z,"11 km SSE of Fern Forest, Hawaii",earthquake,0.49,0.83,,1,reviewed,hv,hv
1975-11-30T08:51:37.770Z,19.412,-154.7748333,34.306,3.07,ml,11,321,,0.1,hv,hv19755198,2020-03-31T19:37:00.690Z,"16 km ESE of Leilani Estates, Hawaii",earthquake,3.23,5.69,,1,reviewed,hv,hv
1975-11-30T09:42:59.200Z,19.3876667,-154.9018333,8.311,3.13,ml,21,265,,0.11,hv,hv19755207,2020-03-31T19:37:02.000Z,"9 km S of Leilani Estates, Hawaii",earthquake,2.85,0.76,,1,reviewed,hv,hv
1975-11-30T10:13:47.890Z,19.4315,-155.4013333,7.995,3.08,ml,31,64,,0.14,hv,hv19755211,2020-03-31T19:37:02.590Z,"17 km W of Volcano, Hawaii",earthquake,0.47,0.77,,1,reviewed,hv,hv
1975-11-30T11:21:41.330Z,19.3336667,-155.105,9.357,3.97,md,31,111,,0.08,hv,hv19755222,2020-03-31T19:37:04.180Z,"14 km SSE of Fern Forest, Hawaii",earthquake,0.57,0.41,0.01,4,reviewed,hv,hv
1975-11-30T12:06:31.890Z,19.2255,-155.3933333,6.804,3.63,md,26,155,,0.09,hv,hv19755226,2020-03-31T19:37:04.760Z,"9 km ENE of P?hala, Hawaii",earthquake,0.69,0.94,0.01,4,reviewed,hv,hv
1975-11-30T13:01:31.700Z,19.3405,-155.1421667,9.377,4.01,ml,26,72,,0.07,hv,hv19755242,2020-03-31T19:37:44.780Z,"13 km S of Fern Forest, Hawaii",earthquake,0.56,0.33,,3,reviewed,hv,hv
1975-11-30T13:13:03.110Z,19.3511667,-155.1286667,9.047,3.17,ml,27,83,,0.07,hv,hv19755243,2020-03-31T19:37:44.930Z,"12 km S of Fern Forest, Hawaii",earthquake,0.59,0.65,,1,reviewed,hv,hv
1975-11-30T13:28:27.150Z,19.4245,-154.8936667,8.766,3.59,ml,25,231,,0.11,hv,hv19755247,2020-03-31T19:37:45.520Z,"5 km SSE of Leilani Estates, Hawaii",earthquake,1.63,0.71,0.13,3,reviewed,hv,hv
1975-11-30T14:41:04.670Z,19.3761667,-155.0105,6.236,3.1,ml,19,168,,0.09,hv,hv19755258,2020-03-31T19:37:47.090Z,"14 km SW of Leilani Estates, Hawaii",earthquake,0.65,0.72,,1,reviewed,hv,hv
1975-11-30T14:44:30.440Z,19.3218333,-155.3296667,2.816,3.16,ml,10,175,,0.17,hv,hv19755259,2020-03-31T19:37:47.260Z,"16 km SW of Volcano, Hawaii",earthquake,1.47,16.13,,1,reviewed,hv,hv
1975-11-30T15:08:29.010Z,19.3608333,-155.0548333,5.631,3.55,ml,28,112,,0.12,hv,hv19755267,2020-03-31T19:37:48.470Z,"14 km SE of Fern Forest, Hawaii",earthquake,0.55,1.14,,1,reviewed,hv,hv
1975-11-30T15:45:24.670Z,19.3423333,-155.0558333,7.881,3.03,ml,14,96,,0.11,hv,hv19755272,2020-03-31T19:37:49.270Z,"16 km SSE of Fern Forest, Hawaii",earthquake,0.8,0.77,,1,reviewed,hv,hv
1975-11-30T16:23:13.530Z,19.3315,-155.3116667,9.148,3.18,ml,23,71,,0.13,hv,hv19755277,2020-03-31T19:37:50.020Z,"14 km SSW of Volcano, Hawaii",earthquake,0.68,0.77,,1,reviewed,hv,hv
1975-11-30T17:27:22.250Z,19.337,-155.1108333,4.877,3.12,ml,26,102,,0.1,hv,hv19755285,2020-03-31T19:37:51.260Z,"14 km S of Fern Forest, Hawaii",earthquake,0.51,1.18,,1,reviewed,hv,hv
1975-11-30T17:53:07.180Z,19.3126667,-155.1976667,5.113,3.02,ml,27,108,,0.14,hv,hv19755289,2020-03-31T19:37:51.830Z,"14 km SSE of Volcano, Hawaii",earthquake,0.58,0.88,,1,reviewed,hv,hv
1975-11-30T17:54:44.830Z,19.2466667,-155.0808333,6.91,3,ml,15,248,,0.07,hv,hv19755290,2020-03-31T19:37:52.050Z,"24 km SSE of Fern Forest, Hawaii",earthquake,0.75,0.85,0.06,2,reviewed,hv,hv
1975-11-30T18:00:14.700Z,19.3603333,-155.2408333,10.32,3.36,ml,14,68,,0.1,hv,hv19755291,2020-03-31T19:37:52.190Z,"9 km S of Volcano, Hawaii",earthquake,0.69,0.63,0.03,2,reviewed,hv,hv
1975-11-30T19:49:37.180Z,19.3906667,-154.9805,5.986,3.14,ml,28,180,,0.15,hv,hv19755316,2020-03-31T19:37:56.720Z,"10 km SW of Leilani Estates, Hawaii",earthquake,0.78,1,,1,reviewed,hv,hv
1975-11-30T20:04:46.150Z,19.4413333,-154.8453333,9.089,3.16,ml,27,273,,0.11,hv,hv19755326,2020-03-31T19:37:58.210Z,"8 km ESE of Leilani Estates, Hawaii",earthquake,2.39,0.67,,1,reviewed,hv,hv
1975-11-30T20:30:54.180Z,19.3543333,-155.2523333,9.282,3.44,ml,31,62,,0.09,hv,hv19755333,2020-03-31T19:37:59.190Z,"9 km S of Volcano, Hawaii",earthquake,0.38,0.34,0.08,2,reviewed,hv,hv
1975-11-30T20:47:15.010Z,19.3766667,-154.9356667,9.694,3.11,ml,15,258,,0.14,hv,hv19755337,2020-03-31T19:37:59.770Z,"10 km S of Leilani Estates, Hawaii",earthquake,3.72,1.12,0.02,2,reviewed,hv,hv
1975-12-01T00:08:39.060Z,19.3288333,-155.2071667,7.715,3.86,ml,28,80,,0.11,hv,hv19755388,2020-03-31T19:39:07.980Z,"12 km SSE of Volcano, Hawaii",earthquake,0.43,0.54,0.05,3,reviewed,hv,hv
1975-12-01T00:10:10.360Z,19.3998333,-155.0556667,-0.459,3.31,ml,18,109,,0.09,hv,hv19755389,2020-03-31T19:39:08.130Z,"11 km SE of Fern Forest, Hawaii",earthquake,0.44,0.43,0.08,1,reviewed,hv,hv
